asset_id,file,rows_daily,rows_monthly,date_min,date_max
CNR,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CNR_combined.csv,2026,98,2017-11-14 00:00:00,2025-12-05 00:00:00
CNS,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CNS_combined.csv,5363,257,2004-08-16 00:00:00,2025-12-05 00:00:00
CNTA,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CNTA_combined.csv,1137,56,2021-05-28 00:00:00,2025-12-05 00:00:00
CNX,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CNX_combined.csv,6693,321,1999-04-30 00:00:00,2025-12-05 00:00:00
CNXC,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CNXC_combined.csv,1264,62,2020-11-24 00:00:00,2025-12-05 00:00:00
CNXN,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CNXN_combined.csv,6986,334,1998-03-03 00:00:00,2025-12-05 00:00:00
COCO,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\COCO_combined.csv,1036,51,2021-10-21 00:00:00,2025-12-05 00:00:00
COF,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\COF_combined.csv,7816,374,1994-11-16 00:00:00,2025-12-05 00:00:00
COGT,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\COGT_combined.csv,1934,94,2018-03-29 00:00:00,2025-12-05 00:00:00
COHR,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\COHR_combined.csv,9618,444,1987-10-02 00:00:00,2025-12-05 00:00:00
COHU,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\COHU_combined.csv,11526,444,1980-03-17 00:00:00,2025-12-05 00:00:00
COIN,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\COIN_combined.csv,1169,57,2021-04-14 00:00:00,2025-12-05 00:00:00
COKE,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\COKE_combined.csv,13312,444,1973-02-21 00:00:00,2025-12-05 00:00:00
COLB,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\COLB_combined.csv,8429,403,1992-06-16 00:00:00,2025-12-05 00:00:00
COLD,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\COLD_combined.csv,1982,96,2018-01-19 00:00:00,2025-12-05 00:00:00
COLL,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\COLL_combined.csv,2663,128,2015-05-07 00:00:00,2025-12-05 00:00:00
COLM,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\COLM_combined.csv,6968,334,1998-03-27 00:00:00,2025-12-05 00:00:00
COMM,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\COMM_combined.csv,3047,147,2013-10-25 00:00:00,2025-12-05 00:00:00
COMP,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\COMP_combined.csv,1177,57,2021-04-01 00:00:00,2025-12-05 00:00:00
CON,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CON_combined.csv,344,18,2024-07-25 00:00:00,2025-12-05 00:00:00
COO,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\COO_combined.csv,10805,444,1983-01-21 00:00:00,2025-12-05 00:00:00
COP,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\COP_combined.csv,11073,444,1981-12-31 00:00:00,2025-12-05 00:00:00
COR,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\COR_combined.csv,7721,369,1995-04-04 00:00:00,2025-12-05 00:00:00
CORT,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CORT_combined.csv,5448,261,2004-04-14 00:00:00,2025-12-05 00:00:00
CORZ,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CORZ_combined.csv,470,24,2024-01-24 00:00:00,2025-12-05 00:00:00
COST,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\COST_combined.csv,9931,444,1986-07-09 00:00:00,2025-12-05 00:00:00
COTY,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\COTY_combined.csv,3141,151,2013-06-13 00:00:00,2025-12-05 00:00:00
COUR,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\COUR_combined.csv,1178,58,2021-03-31 00:00:00,2025-12-05 00:00:00
CP,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CP_combined.csv,10567,444,1983-12-30 00:00:00,2025-12-05 00:00:00
CPA,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CPA_combined.csv,5025,241,2005-12-15 00:00:00,2025-12-05 00:00:00
CPAY,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CPAY_combined.csv,3767,181,2010-12-15 00:00:00,2025-12-05 00:00:00
CPB,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CPB_combined.csv,13312,444,1973-02-21 00:00:00,2025-12-05 00:00:00
CPK,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CPK_combined.csv,11526,444,1980-03-17 00:00:00,2025-12-05 00:00:00
CPNG,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CPNG_combined.csv,1192,58,2021-03-11 00:00:00,2025-12-05 00:00:00
CPRI,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CPRI_combined.csv,3514,169,2011-12-15 00:00:00,2025-12-05 00:00:00
CPRT,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CPRT_combined.csv,7985,382,1994-03-17 00:00:00,2025-12-05 00:00:00
CPRX,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CPRX_combined.csv,4799,230,2006-11-08 00:00:00,2025-12-05 00:00:00
CPT,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CPT_combined.csv,8151,390,1993-07-22 00:00:00,2025-12-05 00:00:00
CQP,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CQP_combined.csv,4710,226,2007-03-21 00:00:00,2025-12-05 00:00:00
CR,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CR_combined.csv,676,34,2023-03-29 00:00:00,2025-12-05 00:00:00
CRAI,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CRAI_combined.csv,6949,333,1998-04-24 00:00:00,2025-12-05 00:00:00
CRBG,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CRBG_combined.csv,809,40,2022-09-16 00:00:00,2025-12-05 00:00:00
CRC,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CRC_combined.csv,1283,63,2020-10-28 00:00:00,2025-12-05 00:00:00
CRCL,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CRCL_combined.csv,128,7,2025-06-05 00:00:00,2025-12-05 00:00:00
CRCT,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CRCT_combined.csv,1181,58,2021-03-26 00:00:00,2025-12-05 00:00:00
CRDO,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CRDO_combined.csv,969,48,2022-01-27 00:00:00,2025-12-05 00:00:00
CRGY,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CRGY_combined.csv,1003,49,2021-12-08 00:00:00,2025-12-05 00:00:00
CRH,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CRH_combined.csv,9169,438,1989-07-13 00:00:00,2025-12-05 00:00:00
CRI,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CRI_combined.csv,5563,267,2003-10-28 00:00:00,2025-12-05 00:00:00
CRK,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CRK_combined.csv,9642,444,1987-08-28 00:00:00,2025-12-05 00:00:00
CRL,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CRL_combined.csv,6402,307,2000-06-23 00:00:00,2025-12-05 00:00:00
CRM,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CRM_combined.csv,5400,259,2004-06-23 00:00:00,2025-12-05 00:00:00
CRML,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CRML_combined.csv,962,47,2022-02-07 00:00:00,2025-12-05 00:00:00
CRNX,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CRNX_combined.csv,1858,90,2018-07-18 00:00:00,2025-12-05 00:00:00
CROX,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CROX_combined.csv,4989,239,2006-02-08 00:00:00,2025-12-05 00:00:00
CRS,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CRS_combined.csv,13312,444,1973-02-21 00:00:00,2025-12-05 00:00:00
CRSP,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CRSP_combined.csv,2296,111,2016-10-19 00:00:00,2025-12-05 00:00:00
CRTO,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CRTO_combined.csv,3044,147,2013-10-30 00:00:00,2025-12-05 00:00:00
CRUS,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CRUS_combined.csv,9192,439,1989-06-09 00:00:00,2025-12-05 00:00:00
CRVL,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CRVL_combined.csv,8673,415,1991-06-28 00:00:00,2025-12-05 00:00:00
CRWD,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CRWD_combined.csv,1632,79,2019-06-12 00:00:00,2025-12-05 00:00:00
CRWV,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CRWV_combined.csv,175,10,2025-03-28 00:00:00,2025-12-05 00:00:00
CSAN,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CSAN_combined.csv,1195,58,2021-03-08 00:00:00,2025-12-05 00:00:00
CSCO,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CSCO_combined.csv,9017,431,1990-02-16 00:00:00,2025-12-05 00:00:00
CSGP,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CSGP_combined.csv,6902,330,1998-07-01 00:00:00,2025-12-05 00:00:00
CSGS,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CSGS_combined.csv,7493,359,1996-02-28 00:00:00,2025-12-05 00:00:00
CSIQ,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CSIQ_combined.csv,4798,230,2006-11-09 00:00:00,2025-12-05 00:00:00
CSL,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CSL_combined.csv,13312,444,1973-02-21 00:00:00,2025-12-05 00:00:00
CSR,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CSR_combined.csv,7078,339,1997-10-17 00:00:00,2025-12-05 00:00:00
CSTL,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CSTL_combined.csv,1602,78,2019-07-25 00:00:00,2025-12-05 00:00:00
CSTM,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CSTM_combined.csv,3155,152,2013-05-23 00:00:00,2025-12-05 00:00:00
CSW,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CSW_combined.csv,2562,124,2015-09-30 00:00:00,2025-12-05 00:00:00
CSWC,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CSWC_combined.csv,11526,444,1980-03-17 00:00:00,2025-12-05 00:00:00
CSX,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CSX_combined.csv,11365,444,1980-11-03 00:00:00,2025-12-05 00:00:00
CTAS,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CTAS_combined.csv,10659,444,1983-08-19 00:00:00,2025-12-05 00:00:00
CTBI,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CTBI_combined.csv,9558,444,1987-12-29 00:00:00,2025-12-05 00:00:00
CTOS,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CTOS_combined.csv,2052,99,2017-10-09 00:00:00,2025-12-05 00:00:00
CTRA,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CTRA_combined.csv,9023,431,1990-02-08 00:00:00,2025-12-05 00:00:00
CTRE,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CTRE_combined.csv,2900,140,2014-05-29 00:00:00,2025-12-05 00:00:00
CTRI,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CTRI_combined.csv,410,21,2024-04-19 00:00:00,2025-12-05 00:00:00
CTS,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CTS_combined.csv,11526,444,1980-03-17 00:00:00,2025-12-05 00:00:00
CTSH,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CTSH_combined.csv,6910,331,1998-06-19 00:00:00,2025-12-05 00:00:00
CTVA,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CTVA_combined.csv,1644,80,2019-05-24 00:00:00,2025-12-05 00:00:00
CUBE,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CUBE_combined.csv,5315,255,2004-10-22 00:00:00,2025-12-05 00:00:00
CUBI,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CUBI_combined.csv,3454,166,2012-03-14 00:00:00,2025-12-05 00:00:00
CUK,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CUK_combined.csv,6318,303,2000-10-23 00:00:00,2025-12-05 00:00:00
CURB,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CURB_combined.csv,300,16,2024-09-26 00:00:00,2025-12-05 00:00:00
CUZ,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CUZ_combined.csv,11526,444,1980-03-17 00:00:00,2025-12-05 00:00:00
CVAC,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CVAC_combined.csv,1335,65,2020-08-14 00:00:00,2025-12-05 00:00:00
CVBF,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CVBF_combined.csv,10756,444,1983-04-04 00:00:00,2025-12-05 00:00:00
CVCO,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CVCO_combined.csv,5646,270,2003-07-01 00:00:00,2025-12-05 00:00:00
CVE,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CVE_combined.csv,4038,194,2009-11-17 00:00:00,2025-12-05 00:00:00
CVI,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CVI_combined.csv,4560,219,2007-10-23 00:00:00,2025-12-05 00:00:00
CVLT,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CVLT_combined.csv,4832,232,2006-09-22 00:00:00,2025-12-05 00:00:00
CVNA,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CVNA_combined.csv,2165,105,2017-04-28 00:00:00,2025-12-05 00:00:00
CVS,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CVS_combined.csv,13312,444,1973-02-21 00:00:00,2025-12-05 00:00:00
CVX,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CVX_combined.csv,14104,444,1970-01-02 00:00:00,2025-12-05 00:00:00
CW,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CW_combined.csv,11526,444,1980-03-17 00:00:00,2025-12-05 00:00:00
CWAN,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CWAN_combined.csv,1055,52,2021-09-24 00:00:00,2025-12-05 00:00:00
CWEN,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CWEN_combined.csv,2657,128,2015-05-15 00:00:00,2025-12-05 00:00:00
CWH,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CWH_combined.csv,2304,111,2016-10-07 00:00:00,2025-12-05 00:00:00
CWK,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CWK_combined.csv,1847,89,2018-08-02 00:00:00,2025-12-05 00:00:00
CWST,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CWST_combined.csv,7070,339,1997-10-29 00:00:00,2025-12-05 00:00:00
CWT,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CWT_combined.csv,13312,444,1973-02-21 00:00:00,2025-12-05 00:00:00
CX,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CX_combined.csv,6598,316,1999-09-15 00:00:00,2025-12-05 00:00:00
CXM,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CXM_combined.csv,1120,55,2021-06-23 00:00:00,2025-12-05 00:00:00
CXT,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CXT_combined.csv,11526,444,1980-03-17 00:00:00,2025-12-05 00:00:00
CXW,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CXW_combined.csv,7145,342,1997-07-15 00:00:00,2025-12-05 00:00:00
CYBR,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CYBR_combined.csv,2818,136,2014-09-24 00:00:00,2025-12-05 00:00:00
CYD,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CYD_combined.csv,7795,373,1994-12-16 00:00:00,2025-12-05 00:00:00
CYTK,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CYTK_combined.csv,5436,261,2004-04-30 00:00:00,2025-12-05 00:00:00
CZR,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\CZR_combined.csv,2820,136,2014-09-22 00:00:00,2025-12-05 00:00:00
D,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\D_combined.csv,11526,444,1980-03-17 00:00:00,2025-12-05 00:00:00
DAC,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\DAC_combined.csv,4816,231,2006-10-16 00:00:00,2025-12-05 00:00:00
DAL,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\DAL_combined.csv,4680,224,2007-05-03 00:00:00,2025-12-05 00:00:00
DAN,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\DAN_combined.csv,4512,216,2008-01-02 00:00:00,2025-12-05 00:00:00
DAO,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\DAO_combined.csv,1537,75,2019-10-25 00:00:00,2025-12-05 00:00:00
DAR,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\DAR_combined.csv,7864,376,1994-09-09 00:00:00,2025-12-05 00:00:00
DASH,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\DASH_combined.csv,1254,61,2020-12-09 00:00:00,2025-12-05 00:00:00
DAVE,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\DAVE_combined.csv,1161,57,2021-04-26 00:00:00,2025-12-05 00:00:00
DAY,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\DAY_combined.csv,1915,93,2018-04-26 00:00:00,2025-12-05 00:00:00
