decile,target_value_spread_fwd_1m,date
2,-0.008567201495619655,2015-04-01
3,-0.006454799461867863,2015-04-01
4,0.006888425854986535,2015-04-01
5,-0.0038590888372804317,2015-04-01
6,-0.001669361686502031,2015-04-01
7,0.004279722003012763,2015-04-01
8,0.013376258914850774,2015-04-01
9,0.007107441755338091,2015-04-01
10,0.03221972047295821,2015-04-01
1,-0.006568426897748374,2015-05-01
2,0.004499814447904098,2015-05-01
3,0.005683429960554604,2015-05-01
4,0.0005938895503397064,2015-05-01
5,0.001603979731419762,2015-05-01
6,0.0050434956735964445,2015-05-01
7,0.008044793059734533,2015-05-01
8,0.0006714602526998658,2015-05-01
9,0.01550977119587199,2015-05-01
10,0.01833760373020891,2015-05-01
1,-0.004303118057150738,2015-06-01
2,-0.013181388063078397,2015-06-01
3,-0.01765033899292573,2015-06-01
4,-0.01425240585146671,2015-06-01
5,0.0029036412471132094,2015-06-01
6,-0.00886807442136955,2015-06-01
7,-0.0024358353858608944,2015-06-01
8,-0.01366231996601294,2015-06-01
9,-0.012026859361972375,2015-06-01
10,0.00708654476347175,2015-06-01
1,0.001969496833129769,2015-07-01
2,-0.0009163910461850008,2015-07-01
3,0.0018006964397784223,2015-07-01
4,0.013414079392271362,2015-07-01
5,0.004001904346547183,2015-07-01
6,0.0007950432773032857,2015-07-01
7,0.020702021426929947,2015-07-01
8,0.007127064674400286,2015-07-01
9,-0.007223569341732811,2015-07-01
10,0.0005415971670947926,2015-07-01
1,-0.005673017236991303,2015-08-01
2,0.0016634208880341394,2015-08-01
3,0.005267746648967672,2015-08-01
4,0.0064087040341508465,2015-08-01
5,0.00880845685997391,2015-08-01
6,-0.005059154723605651,2015-08-01
7,-0.005916403728580303,2015-08-01
8,-0.022582523303624407,2015-08-01
9,-0.029880947878780123,2015-08-01
10,-0.06826421785103066,2015-08-01
1,-0.004053173494365779,2015-09-01
2,0.009304256563231108,2015-09-01
3,0.0020281622000666204,2015-09-01
4,0.0057553765693353935,2015-09-01
5,0.00457451433681822,2015-09-01
6,0.0005839215368252514,2015-09-01
7,0.013340143568445265,2015-09-01
8,0.007025797803677625,2015-09-01
9,-0.0046629959024772115,2015-09-01
10,-0.026745464543124115,2015-09-01
1,-0.01837196510404791,2015-10-01
2,-0.011578586481564419,2015-10-01
3,-0.008892307819097358,2015-10-01
4,-0.005812024419379437,2015-10-01
5,-0.0008059995097635986,2015-10-01
6,0.000727911495819692,2015-10-01
7,0.007179659301553065,2015-10-01
8,0.012597355169721738,2015-10-01
9,0.028648608565203428,2015-10-01
10,-0.003964844878890522,2015-10-01
1,0.007130499381714579,2015-11-01
2,-0.0036998898659537363,2015-11-01
3,-0.0010373787206392746,2015-11-01
4,-0.005136833388467501,2015-11-01
5,-0.005711321676750033,2015-11-01
6,0.00014142479961027057,2015-11-01
7,-0.0013392531667139928,2015-11-01
8,-0.0025646195936985263,2015-11-01
9,-0.015620736548829643,2015-11-01
10,0.006751468639896453,2015-11-01
1,0.01698627249174161,2015-12-01
2,0.013304734339243241,2015-12-01
3,0.017348938827574812,2015-12-01
4,-0.005406405325552657,2015-12-01
5,0.0010793648872942938,2015-12-01
6,0.0036041975110964737,2015-12-01
7,-0.022027168719919974,2015-12-01
8,-0.022905856911563254,2015-12-01
9,-0.03523951708804973,2015-12-01
10,-0.07821955723466807,2015-12-01
1,0.004884722397066646,2016-01-01
2,0.004796558059751785,2016-01-01
3,0.009786972727211714,2016-01-01
4,0.02063875270895664,2016-01-01
5,0.009050794233680062,2016-01-01
6,-0.003950348643459584,2016-01-01
7,0.003260678089984714,2016-01-01
8,0.011952597963484564,2016-01-01
9,0.024070978675099317,2016-01-01
10,-0.017460177074047477,2016-01-01
1,-0.002241766853035786,2016-02-01
2,0.005580713094392568,2016-02-01
3,0.004543804436222775,2016-02-01
4,0.010915506925427936,2016-02-01
5,0.005805931308058809,2016-02-01
6,0.004799717368004581,2016-02-01
7,0.013695719290018615,2016-02-01
8,0.004924778781736862,2016-02-01
9,0.02456288397458471,2016-02-01
10,0.06049204162864603,2016-02-01
1,0.004161591501992697,2016-03-01
2,-0.009990876803266926,2016-03-01
3,-0.0077488334415303966,2016-03-01
4,0.006749009851014262,2016-03-01
5,0.004097368875896136,2016-03-01
6,0.01565632091279907,2016-03-01
7,0.018181355378381496,2016-03-01
8,0.007892298446842359,2016-03-01
9,0.05925515138079611,2016-03-01
10,0.09111020399450709,2016-03-01
1,0.0007958354521200899,2016-04-01
2,0.005392970120827299,2016-04-01
3,0.005728274770865976,2016-04-01
4,-0.0009037981939012959,2016-04-01
5,-0.0019092678272498035,2016-04-01
6,-0.001871166925068281,2016-04-01
7,0.001971026729008917,2016-04-01
8,0.004547053114430972,2016-04-01
9,-0.015572892058333745,2016-04-01
10,-0.040099032742368076,2016-04-01
1,-0.011946843249790501,2016-05-01
2,-0.008333213141312667,2016-05-01
3,-0.0005079881906131363,2016-05-01
4,-0.007236677486953627,2016-05-01
5,0.00045414870811987424,2016-05-01
6,-0.0035455222975844186,2016-05-01
7,-0.01276630401382265,2016-05-01
8,-0.0019193821769303114,2016-05-01
9,0.006475114087059546,2016-05-01
10,0.053592714588049706,2016-05-01
1,-0.01356595822965441,2016-06-01
2,-0.0017854512812140691,2016-06-01
3,-0.00612052002875517,2016-06-01
4,0.004424628900894497,2016-06-01
5,0.0007302593249052788,2016-06-01
6,0.003536708704187802,2016-06-01
7,0.004604207656614458,2016-06-01
8,0.020872204582261356,2016-06-01
9,0.019589955013067744,2016-06-01
10,0.02811433899028882,2016-06-01
1,0.011614808410725527,2016-07-01
2,0.019477421918334403,2016-07-01
3,0.015574536187288006,2016-07-01
4,0.010968553237746242,2016-07-01
5,0.004892526110011694,2016-07-01
6,0.007643448952421488,2016-07-01
7,0.009417778847745154,2016-07-01
8,-0.0010082076699589433,2016-07-01
9,-0.004519722231811984,2016-07-01
10,-0.000574442616379728,2016-07-01
1,-0.002764382910709403,2016-08-01
2,-0.004816456087519505,2016-08-01
3,0.0021594545499553875,2016-08-01
4,-0.0026539022475743157,2016-08-01
5,-0.0023747333689634054,2016-08-01
6,-0.00024582554404276,2016-08-01
7,0.02235437828414383,2016-08-01
8,0.016284467618201612,2016-08-01
9,0.017797449553468975,2016-08-01
10,0.031042861559750966,2016-08-01
1,0.005124428312629766,2016-09-01
2,-0.006002113673494896,2016-09-01
3,0.006162571486685007,2016-09-01
4,0.007585272111145982,2016-09-01
5,-0.0009008992885249361,2016-09-01
6,-0.0015852265456651423,2016-09-01
7,-0.012450282959485115,2016-09-01
8,-0.00698943666870949,2016-09-01
9,-0.025166368265180827,2016-09-01
10,-0.024319242174869332,2016-09-01
1,-0.026207749312973483,2016-10-01
2,-0.016361470523111873,2016-10-01
3,0.005944044755215351,2016-10-01
4,0.002562239095157924,2016-10-01
5,0.015503867453147996,2016-10-01
6,0.006666781220416555,2016-10-01
7,0.018149870104579944,2016-10-01
8,0.024145014663893634,2016-10-01
9,0.027060909589083672,2016-10-01
10,-0.0022667162285751673,2016-10-01
1,-0.0009227071591749914,2016-11-01
2,0.004666269578491338,2016-11-01
3,0.0003416468894918603,2016-11-01
4,0.0012585349903479655,2016-11-01
5,0.011209727634700302,2016-11-01
6,-0.0003889238349656097,2016-11-01
7,0.00941086821003342,2016-11-01
8,0.0036147059833596764,2016-11-01
9,-0.011707703649341346,2016-11-01
10,-0.009164385225556218,2016-11-01
1,0.004782488184750434,2016-12-01
2,0.009473312212203523,2016-12-01
3,-0.010515921366835754,2016-12-01
4,-0.0010628926998950102,2016-12-01
5,0.007393813684810665,2016-12-01
6,0.006577079235465746,2016-12-01
7,0.004648534459682278,2016-12-01
8,-0.0071678816084615885,2016-12-01
9,0.01111814282475441,2016-12-01
10,0.05153496733129401,2016-12-01
1,0.012172543599715965,2017-01-01
2,0.01918265288596335,2017-01-01
3,0.00991553608723257,2017-01-01
4,-0.0032089340063298356,2017-01-01
5,0.0031964185183395136,2017-01-01
6,0.013914704921422839,2017-01-01
7,-0.002821633294604436,2017-01-01
8,-0.008436714567395656,2017-01-01
9,-0.016635810495665485,2017-01-01
10,-0.00785550250167503,2017-01-01
1,0.002113680954877654,2017-02-01
2,0.0039362256999178466,2017-02-01
3,0.015086219229496134,2017-02-01
4,0.0124860055747043,2017-02-01
5,0.0009968312004927156,2017-02-01
6,0.0029456586918408345,2017-02-01
7,-0.008682612677086084,2017-02-01
8,-0.004037653648924434,2017-02-01
9,0.00269980393857453,2017-02-01
10,-9.158684216539298e-05,2017-02-01
1,-0.00043028616117737895,2017-03-01
2,-0.0013046009345333365,2017-03-01
3,-0.0010729940086257911,2017-03-01
4,0.0033261977379610208,2017-03-01
5,0.00508121938320688,2017-03-01
6,0.007137239877805876,2017-03-01
7,0.008301033839633125,2017-03-01
8,0.00797218141503797,2017-03-01
9,0.00518061738804075,2017-03-01
10,-0.03539090313336274,2017-03-01
1,0.002619602832345775,2017-04-01
2,0.014224514242718516,2017-04-01
3,0.007885093181012994,2017-04-01
4,0.004169653000498832,2017-04-01
5,-0.001022110593129292,2017-04-01
6,-0.0028519509460447397,2017-04-01
7,-0.013205121621056314,2017-04-01
8,-0.012765744112770537,2017-04-01
9,-0.005766386180832014,2017-04-01
10,-0.024704043315243458,2017-04-01
1,-0.006392998933057977,2017-05-01
2,0.003085689063785181,2017-05-01
3,0.0005403705834989828,2017-05-01
4,0.008692248313924318,2017-05-01
5,-0.0005070226809569865,2017-05-01
6,0.00701059137656197,2017-05-01
7,0.003017452931168701,2017-05-01
8,0.010206218321359895,2017-05-01
9,0.014453517720125592,2017-05-01
10,0.00868532144059414,2017-05-01
1,-0.003963979243508639,2017-06-01
2,-0.0031695216645296915,2017-06-01
3,-0.001102700175762557,2017-06-01
4,-0.0010995271945477782,2017-06-01
5,-0.0014867018808459504,2017-06-01
6,-0.00883410369087171,2017-06-01
7,0.003152709619355549,2017-06-01
8,0.011208822752322345,2017-06-01
9,0.015308903705884136,2017-06-01
10,0.017200866381713704,2017-06-01
1,-0.004381300074681488,2017-07-01
2,0.0037890913842300324,2017-07-01
3,-0.004252916109260448,2017-07-01
4,-0.0034406623075632194,2017-07-01
5,0.0019048339142366392,2017-07-01
6,-0.005539509276557092,2017-07-01
7,-0.0060532428634284055,2017-07-01
8,-0.003906743471918822,2017-07-01
9,0.017449783345635746,2017-07-01
10,0.03247668635846786,2017-07-01
1,-0.0033105868387734417,2017-08-01
2,-0.011208961078153156,2017-08-01
3,-0.002465087840254647,2017-08-01
4,-0.003201995933204748,2017-08-01
5,0.008079803618833384,2017-08-01
6,0.011030362874312288,2017-08-01
7,0.009818702811946594,2017-08-01
8,0.021219751435377035,2017-08-01
9,0.028754927108501024,2017-08-01
10,0.03565320970717714,2017-08-01
1,-0.005510182761495946,2017-09-01
2,-0.004668954330583512,2017-09-01
3,-0.0050374270321618736,2017-09-01
4,-0.003120533132942459,2017-09-01
5,0.00373525422320479,2017-09-01
6,0.0006943952370650615,2017-09-01
7,0.0014113385364276812,2017-09-01
8,0.005791471077787012,2017-09-01
9,-0.001833351144995313,2017-09-01
10,-0.010881278038737157,2017-09-01
1,-0.0064096503949638275,2017-10-01
2,0.007310137872502358,2017-10-01
3,0.005614197396012343,2017-10-01
4,0.005627323166026438,2017-10-01
5,-0.00014117943823055743,2017-10-01
6,0.004850705306447627,2017-10-01
7,-0.002270906727608073,2017-10-01
8,0.013958655952791887,2017-10-01
9,0.012894359584433503,2017-10-01
10,0.03914777808020699,2017-10-01
1,0.004234746369355706,2017-11-01
2,0.01244072119294349,2017-11-01
3,0.009371163398333266,2017-11-01
4,-0.0005354420060405503,2017-11-01
5,0.005836457420700922,2017-11-01
6,0.006655913166542373,2017-11-01
7,0.005496525913087318,2017-11-01
8,0.0017857024140130254,2017-11-01
9,0.006212375682476697,2017-11-01
10,0.04016027133435575,2017-11-01
1,-0.010137697319492094,2017-12-01
2,-0.0011319406512241002,2017-12-01
3,0.0014480278334793595,2017-12-01
4,-0.010448378987104316,2017-12-01
5,0.0070411416216990515,2017-12-01
6,0.00141461335883656,2017-12-01
7,0.007868523285832901,2017-12-01
8,0.013866707481958515,2017-12-01
9,0.01808407378924911,2017-12-01
10,0.03520073960732799,2017-12-01
1,0.0006755745845453756,2018-01-01
2,0.0005570405712960404,2018-01-01
3,-0.0014608090091873533,2018-01-01
4,-0.0029449650621282105,2018-01-01
5,-0.001600849339848379,2018-01-01
6,-0.006915785176861415,2018-01-01
7,0.01495813410287774,2018-01-01
8,0.0005105805634729651,2018-01-01
9,0.015867931109534147,2018-01-01
10,0.019154874921927714,2018-01-01
1,0.004191737518288838,2018-02-01
2,0.007607456491933405,2018-02-01
3,0.007296623696159635,2018-02-01
4,0.0001869955947843842,2018-02-01
5,0.0034212845070204024,2018-02-01
6,-0.009185613526180286,2018-02-01
7,0.012297089394633308,2018-02-01
8,-0.00414409642535275,2018-02-01
9,-0.00591800499715607,2018-02-01
10,0.051171766985225325,2018-02-01
1,0.002701414648290748,2018-03-01
2,0.013897159360688126,2018-03-01
3,0.0035662238813559395,2018-03-01
4,0.000989084373736348,2018-03-01
5,0.004736538952213971,2018-03-01
6,0.003053107194807461,2018-03-01
7,-0.00983588417055769,2018-03-01
8,0.00794085911897422,2018-03-01
9,0.005794785694521915,2018-03-01
10,0.02039293597566077,2018-03-01
1,-0.019011664767049685,2018-04-01
2,0.00014156262011520568,2018-04-01
3,-0.008376918533432543,2018-04-01
4,0.003134024237931632,2018-04-01
5,-0.00887901429693965,2018-04-01
6,-0.0013263965264557693,2018-04-01
7,0.006885564314028522,2018-04-01
8,0.0048848846769363715,2018-04-01
9,0.034220735680476115,2018-04-01
10,0.08004157576593642,2018-04-01
1,0.013538306608536627,2018-05-01
2,0.00904995885191633,2018-05-01
3,0.0012321663366638446,2018-05-01
4,0.009821837323851702,2018-05-01
5,0.004025907180452988,2018-05-01
6,-0.0011617569224906042,2018-05-01
7,-0.00386176591314407,2018-05-01
8,-0.0068171853581541755,2018-05-01
9,0.0012048784632772561,2018-05-01
10,-0.012749511366336643,2018-05-01
1,0.010276213489000865,2018-06-01
2,0.007734747474087668,2018-06-01
3,0.009811821221769006,2018-06-01
4,0.005584604414567493,2018-06-01
5,0.03048852910056313,2018-06-01
6,0.00358271670613064,2018-06-01
7,0.004002796355311589,2018-06-01
8,0.0008354365678349493,2018-06-01
9,0.0014779260086215911,2018-06-01
10,-0.01430244247205345,2018-06-01
1,-0.018380119693611727,2018-07-01
2,-0.011785910677142486,2018-07-01
3,-0.002515323426527837,2018-07-01
4,-0.008513930317391767,2018-07-01
5,-0.0013515728184501613,2018-07-01
6,-0.002737430473361743,2018-07-01
7,0.0036460150407209477,2018-07-01
8,0.011165106638116849,2018-07-01
9,0.04730445830220442,2018-07-01
10,0.07239049092351726,2018-07-01
1,-0.005917838256374934,2018-08-01
2,-0.00484363639120008,2018-08-01
3,0.002246735351323088,2018-08-01
4,0.005699570348652776,2018-08-01
5,-0.002536978801100006,2018-08-01
6,-0.004697477109383375,2018-08-01
7,0.006035519452864798,2018-08-01
8,0.0022836488815623944,2018-08-01
9,0.0032951968660047235,2018-08-01
10,0.005445099293277123,2018-08-01
1,0.03247341238389019,2018-09-01
2,0.011777166590843238,2018-09-01
3,0.013880473165949349,2018-09-01
4,0.013388743418542423,2018-09-01
5,0.007875541498195578,2018-09-01
6,0.00206162013463906,2018-09-01
7,-0.004565540893850522,2018-09-01
8,-0.015574133671732132,2018-09-01
9,-0.029813442056709508,2018-09-01
10,-0.04411447032690403,2018-09-01
1,0.0022278764975362745,2018-10-01
2,0.007005420017150561,2018-10-01
3,0.010410875712871881,2018-10-01
4,0.0009959359802526465,2018-10-01
5,0.0012404241592571265,2018-10-01
6,-0.004997593615865201,2018-10-01
7,-0.014319945508335782,2018-10-01
8,-0.018726299331284977,2018-10-01
9,-0.03828322560373151,2018-10-01
10,-0.030962626852150378,2018-10-01
1,0.015146470374106722,2018-11-01
2,0.0015291829202859764,2018-11-01
3,0.004907245558091108,2018-11-01
4,0.01748374829334592,2018-11-01
5,0.005406766891526059,2018-11-01
6,-0.0002070053299454463,2018-11-01
7,0.0001805567913301205,2018-11-01
8,0.0017603982357197669,2018-11-01
9,-0.0351561540762947,2018-11-01
10,-0.03014780847280721,2018-11-01
1,-0.021488565736392552,2018-12-01
2,0.007737820221718,2018-12-01
3,0.004636974619818958,2018-12-01
4,0.00151224078461223,2018-12-01
5,-0.004459447600900804,2018-12-01
6,0.001671009448551212,2018-12-01
7,0.0014338839554016813,2018-12-01
8,0.015046268203473465,2018-12-01
9,0.018199714055825943,2018-12-01
10,0.021226181777941742,2018-12-01
1,-0.01578286473991557,2019-01-01
2,-0.0036550652034810505,2019-01-01
3,-0.004853543540642315,2019-01-01
4,0.008499918692154097,2019-01-01
5,-0.002788079448558998,2019-01-01
6,0.004209715268032935,2019-01-01
7,0.016659480330020338,2019-01-01
8,0.01908661323163612,2019-01-01
9,0.03651321042001333,2019-01-01
10,0.025969025545975116,2019-01-01
1,-0.021402833166373304,2019-02-01
2,-0.01251144778161898,2019-02-01
3,-0.012894965027786148,2019-02-01
4,-0.004680952035110339,2019-02-01
5,-0.004651363955219063,2019-02-01
6,0.009298356356287,2019-02-01
7,0.0016767028027416348,2019-02-01
8,0.007268193962459445,2019-02-01
9,-0.0007443008441056921,2019-02-01
10,-0.009653552005522911,2019-02-01
1,-0.0002061790757616273,2019-03-01
2,0.010413398945091492,2019-03-01
3,0.001958843516919304,2019-03-01
4,0.006026059937051025,2019-03-01
5,0.007037555536686702,2019-03-01
6,-0.000959723056370735,2019-03-01
7,0.006024352852740543,2019-03-01
8,-0.0028737110785420584,2019-03-01
9,-0.004554897949868303,2019-03-01
10,0.00533176343340094,2019-03-01
1,-0.005340598288408583,2019-04-01
2,-0.028905941615064785,2019-04-01
3,-0.018966406098857747,2019-04-01
4,-0.003953533580602112,2019-04-01
5,-0.010735851677323743,2019-04-01
6,0.0013825665386825259,2019-04-01
7,0.005970119128968398,2019-04-01
8,0.00024054208407360707,2019-04-01
9,0.0047971141498050944,2019-04-01
10,0.01768837969990164,2019-04-01
1,-0.01004750804081851,2019-05-01
2,-0.003394974665272206,2019-05-01
3,-0.00048529296902045596,2019-05-01
4,-0.00035089516167477025,2019-05-01
5,0.004135552408393411,2019-05-01
6,0.013539014627026521,2019-05-01
7,0.003481110282757787,2019-05-01
8,0.00570560883209868,2019-05-01
9,0.03616808124131249,2019-05-01
10,0.017660104965852887,2019-05-01
1,-0.0016995819946903957,2019-06-01
2,0.0024465020527108185,2019-06-01
3,0.0059966616151139115,2019-06-01
4,-0.008388246747845917,2019-06-01
5,0.0043573420387322355,2019-06-01
6,0.0009449652394609283,2019-06-01
7,0.005678193830034171,2019-06-01
8,0.009428378308523552,2019-06-01
9,0.002033496929872989,2019-06-01
10,-0.014678352697872089,2019-06-01
1,-0.013530113879191159,2019-07-01
2,-0.009788292298149632,2019-07-01
3,-0.012271541091703208,2019-07-01
4,0.0029261095695952257,2019-07-01
5,-0.004359912307061892,2019-07-01
6,0.015886752296499856,2019-07-01
7,-0.002908130927816454,2019-07-01
8,-0.004611345561805946,2019-07-01
9,-0.004670227230586986,2019-07-01
10,0.0056706764050205895,2019-07-01
1,-0.004310229527256487,2019-08-01
2,0.005778690655631148,2019-08-01
3,0.009903743643632813,2019-08-01
4,0.005748153232800732,2019-08-01
5,0.004464819184117104,2019-08-01
6,0.022126189231257698,2019-08-01
7,0.008547788139195555,2019-08-01
8,0.001433095904548991,2019-08-01
9,-0.01731336364505038,2019-08-01
10,-0.04111554918857964,2019-08-01
1,-0.0019592420664321744,2019-09-01
2,0.005273939733731305,2019-09-01
3,0.0029568757945578434,2019-09-01
4,0.008782990832834946,2019-09-01
5,0.004018658915521861,2019-09-01
6,0.007328560205989093,2019-09-01
7,0.004026950053057065,2019-09-01
8,-0.005757137639120505,2019-09-01
9,-0.00814049169707097,2019-09-01
10,0.0053369175144180854,2019-09-01
1,0.0006847032520944687,2019-10-01
2,0.008603923730970398,2019-10-01
3,-0.002651443759354629,2019-10-01
4,-0.0010539517451714584,2019-10-01
5,-0.0003872964859650208,2019-10-01
6,0.009354098499816289,2019-10-01
7,0.005438544951062317,2019-10-01
8,0.01140192670392972,2019-10-01
9,0.02598263270359725,2019-10-01
10,0.027347076275482943,2019-10-01
1,-0.0039134795149200425,2019-11-01
2,-0.0017095230648583024,2019-11-01
3,0.0035805785699105273,2019-11-01
4,0.009998647509158453,2019-11-01
5,0.013581376973256279,2019-11-01
6,0.0022763892069204957,2019-11-01
7,0.017093098625629452,2019-11-01
8,0.020590200671390075,2019-11-01
9,0.0621864995691859,2019-11-01
10,0.041600968052227974,2019-11-01
1,-0.023723015971100214,2019-12-01
2,-0.0019636777247666925,2019-12-01
3,-0.0077248949869081285,2019-12-01
4,-0.013934320261251123,2019-12-01
5,-0.013875411901787937,2019-12-01
6,0.004281129217895065,2019-12-01
7,0.0033790946469340224,2019-12-01
8,0.011931345885430081,2019-12-01
9,0.01681837578869153,2019-12-01
10,0.061156769723248836,2019-12-01
1,0.020321125402267937,2020-01-01
2,0.019197077643175672,2020-01-01
3,0.0032267904850119444,2020-01-01
4,-0.002802346936675894,2020-01-01
5,0.01100816637909835,2020-01-01
6,-0.01067233980386484,2020-01-01
7,0.0007889696403486528,2020-01-01
8,-0.012400065592458388,2020-01-01
9,0.011248934667365987,2020-01-01
10,0.03152052657845288,2020-01-01
1,0.09509764241019851,2020-02-01
2,0.006280038406478613,2020-02-01
3,-0.010178239010909846,2020-02-01
4,0.0010484708278619703,2020-02-01
5,-0.01582004625224984,2020-02-01
6,-0.01646957327704629,2020-02-01
7,-0.034126899778078784,2020-02-01
8,-0.03238121641361572,2020-02-01
9,-0.04709364742727216,2020-02-01
10,-0.06493246961624359,2020-02-01
1,-0.07406326954385499,2020-03-01
2,-0.04237759914473135,2020-03-01
3,-0.04619227111341162,2020-03-01
4,-0.03180237097397275,2020-03-01
5,0.014396942426392566,2020-03-01
6,0.014775055205608968,2020-03-01
7,0.07599348420100524,2020-03-01
8,0.08960701695907443,2020-03-01
9,0.1636049225226099,2020-03-01
10,0.33950349411223446,2020-03-01
1,0.009428996377132038,2020-04-01
2,0.02448404961128286,2020-04-01
3,0.00859069042075407,2020-04-01
4,0.020246888772096714,2020-04-01
5,0.026938353638691945,2020-04-01
6,0.03936976299886357,2020-04-01
7,0.008389113674443553,2020-04-01
8,0.0075544510846396375,2020-04-01
9,0.04302834802234537,2020-04-01
10,0.05053807100470181,2020-04-01
1,-0.008717623338007203,2020-05-01
2,-0.007705040335962259,2020-05-01
3,0.0005572965249729849,2020-05-01
4,0.011114320521913225,2020-05-01
5,0.013639367490037326,2020-05-01
6,0.014707804581519063,2020-05-01
7,0.024884486356425633,2020-05-01
8,0.04223716463456229,2020-05-01
9,0.04105491605816674,2020-05-01
10,0.025641640418500845,2020-05-01
1,0.011105095299330105,2020-06-01
2,0.009773033973377582,2020-06-01
3,0.0032250804973909834,2020-06-01
4,0.004703694711704744,2020-06-01
5,0.007425788184445994,2020-06-01
6,0.009743233321519863,2020-06-01
7,0.011541301510387427,2020-06-01
8,0.011926993751459919,2020-06-01
9,0.02226954026413056,2020-06-01
10,0.029527220370664898,2020-06-01
1,-0.004235164689308043,2020-07-01
2,-0.0011235014540692339,2020-07-01
3,0.001978710117851508,2020-07-01
4,-0.004419694845205165,2020-07-01
5,-0.0004284063633498943,2020-07-01
6,0.014151745803334314,2020-07-01
7,0.014627642132610674,2020-07-01
8,0.022965544839861587,2020-07-01
9,0.021681955122809286,2020-07-01
10,0.011533212117066666,2020-07-01
1,0.017047738653688093,2020-08-01
2,0.015642444759133765,2020-08-01
3,0.004004762667511964,2020-08-01
4,0.0012364625101445742,2020-08-01
5,-0.008900969236184065,2020-08-01
6,-0.0005927865546317095,2020-08-01
7,0.006694380981752149,2020-08-01
8,-0.006617004952285752,2020-08-01
9,-0.01670911131758758,2020-08-01
10,0.0020289122399203,2020-08-01
1,0.0038185682783357824,2020-09-01
2,0.00987156876547655,2020-09-01
3,0.01589519419158247,2020-09-01
4,0.02555495454901444,2020-09-01
5,0.025588395983767866,2020-09-01
6,0.024332702668364146,2020-09-01
7,0.013666582780353057,2020-09-01
8,0.001547325734725109,2020-09-01
9,0.02008768833819598,2020-09-01
10,0.00131104930572931,2020-09-01
1,-0.02842934765386707,2020-10-01
2,0.0012012748818232865,2020-10-01
3,0.003624127750799481,2020-10-01
4,0.011520111511027054,2020-10-01
5,0.017673865698116673,2020-10-01
6,0.03333506785228145,2020-10-01
7,0.06538104424238501,2020-10-01
8,0.06450464087341541,2020-10-01
9,0.05776376111366904,2020-10-01
10,1.5587790271442978,2020-10-01
1,0.015606042721747737,2020-11-01
2,0.012590248061263291,2020-11-01
3,0.010922385199488174,2020-11-01
4,0.0021715944714260464,2020-11-01
5,0.010215737309391251,2020-11-01
6,0.023421030978164708,2020-11-01
7,0.027553948944531316,2020-11-01
8,0.02116336165687645,2020-11-01
9,0.031080532596873423,2020-11-01
10,0.06829629706482968,2020-11-01
1,-0.000866168761445955,2020-12-01
2,-0.00016338005430484285,2020-12-01
3,-0.0028168157287065104,2020-12-01
4,-0.01077830787690213,2020-12-01
5,-0.003657607860823505,2020-12-01
6,0.013454378168202016,2020-12-01
7,0.02045972855733515,2020-12-01
8,0.03174939228072796,2020-12-01
9,0.056979077937117456,2020-12-01
10,0.2507168723111003,2020-12-01
1,-0.020489780777453337,2021-01-01
2,-0.019606691529772048,2021-01-01
3,-0.006313406390949873,2021-01-01
4,0.012737637987440226,2021-01-01
5,0.023106345380552267,2021-01-01
6,0.03692657630123291,2021-01-01
7,0.05981407184419837,2021-01-01
8,0.028371328057959853,2021-01-01
9,0.021499490814820693,2021-01-01
10,-0.0012792959165113253,2021-01-01
1,0.0267916015035042,2021-02-01
2,0.024718315679054578,2021-02-01
3,0.023114081605783977,2021-02-01
4,0.018832349908270686,2021-02-01
5,0.007526005910721323,2021-02-01
6,-0.002757654672420271,2021-02-01
7,-0.00025769777183304207,2021-02-01
8,-0.024368930829306815,2021-02-01
9,-0.06914623266849365,2021-02-01
10,-0.0962648514009052,2021-02-01
1,0.011805044956048227,2021-03-01
2,0.009873214678409424,2021-03-01
3,0.004191313096585344,2021-03-01
4,0.0017277352230217421,2021-03-01
5,0.007685827866545368,2021-03-01
6,-0.0018148194771853447,2021-03-01
7,0.0032481465792344516,2021-03-01
8,-0.016102678493186195,2021-03-01
9,-0.002846324864817806,2021-03-01
10,-0.039520423288683985,2021-03-01
1,-0.005202564207234252,2021-04-01
2,-0.002333343897242385,2021-04-01
3,0.0024796733557366736,2021-04-01
4,0.0021447735922131552,2021-04-01
5,0.006110471635404271,2021-04-01
6,0.005612576274452055,2021-04-01
7,-0.011333251158645096,2021-04-01
8,0.0015662874026103868,2021-04-01
9,0.02588882088280104,2021-04-01
10,0.011458436606910465,2021-04-01
1,0.014343831362648368,2021-05-01
2,0.009503492357324585,2021-05-01
3,-0.0006205720492685314,2021-05-01
4,-0.0037425380638129524,2021-05-01
5,-0.003626476062693148,2021-05-01
6,-0.0035932055212539037,2021-05-01
7,0.004597784345187527,2021-05-01
8,0.0017246514045202808,2021-05-01
9,0.031868370820217505,2021-05-01
10,0.09001991653613861,2021-05-01
1,0.03148620236135604,2021-06-01
2,0.026856797524322514,2021-06-01
3,0.021881967132989583,2021-06-01
4,0.016073258285273926,2021-06-01
5,0.0007967941369036335,2021-06-01
6,-0.004896678700632963,2021-06-01
7,-0.026789641754458318,2021-06-01
8,-0.03187798873570902,2021-06-01
9,-0.03417511893515343,2021-06-01
10,-0.07469689874295302,2021-06-01
1,-0.005635283014078912,2021-07-01
2,0.000677451576141652,2021-07-01
